protein,CC,ECC,SL_Nb,GO_Nb,degree,essential,MEM_FET
YKR050W,0.0,0.0,0.0,0.0,2,0,0.0
YOR133W,0.0,0.0,0.0,0.0,2,0,0.0
YBR069C,0.0,0.0,0.0,0.0,1,0,0.0
YOL109W,0.0,0.0,0.0,0.0,2,0,0.0
YBR073W,0.0,0.0,0.0,0.0,3,0,0.0
YER179W,0.0,0.0,0.0,0.0,15,0,0.0
YBR074W,0.0,0.0,0.0,0.0,3,0,0.0
YMR083W,0.0,0.0,0.0,0.0,2,0,0.0
YKR007W,0.16666666666666666,0.4583333333333333,2.0,2.230769230769231,4,0,1.4583333333333333
YMR004W,0.19047619047619047,0.4203435093879831,2.25,6.285714285714286,7,0,1.420343509387983
YOR045W,0.1,0.26785714285714285,2.0,2.2666666666666666,5,0,1.2678571428571428
YBR079C,0.3333333333333333,0.3333333333333333,2.0,3.333333333333333,3,1,1.3333333333333333
YMR309C,0.19047619047619047,1.3333333333333333,3.0,7.374999999999999,7,1,2.333333333333333
YNL243W,0.19230769230769232,1.3144489062245601,1.5,4.820346320346321,13,1,2.31444890622456
YOR361C,0.23809523809523808,1.6666666666666667,4.0,23.0,7,1,2.666666666666667
YBR081C,0.6397058823529411,9.246028116955637,19.5,49.51964994070257,17,0,10.246028116955637
YBR198C,0.6583333333333333,8.513091465002894,14.0,70.74444444444444,16,1,9.513091465002894
YDR145W,0.8571428571428571,8.620421219647225,13.0,64.94444444444444,14,1,9.620421219647225
YDR167W,0.14453781512605043,5.0329205366357055,19.0,54.503912066605565,35,1,6.0329205366357055
YDR176W,0.3201581027667984,7.0622928140048415,29.833333333333336,52.28141332351858,23,0,8.062292814004842
YDR448W,0.3952380952380952,7.867175961293606,16.0,51.67700077700078,21,0,8.867175961293606
YGL112C,0.5098039215686274,8.113730851192152,13.0,58.27832167832168,18,1,9.113730851192152
YGR252W,0.38961038961038963,8.277748253451577,42.333333333333336,42.61204059098795,22,0,9.277748253451577
YHR099W,0.7428571428571429,8.554487153713161,13.0,45.76175520386047,15,1,9.554487153713161
YMR236W,0.41578947368421054,7.753875330036321,13.0,81.22222222222223,20,1,8.75387533003632
YNL236W,0.07368421052631578,1.4105718842560948,38.333333333333336,14.942857142857145,20,0,2.410571884256095
YOL051W,0.5333333333333333,1.1215111642743223,20.333333333333332,2.1142857142857143,6,0,2.121511164274322
YOL148C,0.3952569169960474,8.805122839649693,61.333333333333336,154.39999999999998,23,0,9.805122839649693
YOR290C,0.3055555555555556,1.3402317552775218,6.0,8.83157894736842,9,0,2.3402317552775216
YPL254W,0.8681318681318682,8.696619849784211,16.5,95.83333333333334,14,0,9.696619849784211
YBR082C,0.09523809523809523,0.6666666666666666,0.0,0.0,7,0,0.8095238095238095
YDR059C,0.6666666666666666,1.0833333333333333,0.0,0.0,3,0,1.6987179487179487
YDR177W,1.0,0.6666666666666666,0.0,0.0,2,1,1.6666666666666665
YMR022W,0.1,0.41666666666666663,0.0,0.0,5,0,0.6566666666666667
YBR083W,0.0,0.0,0.0,0.0,2,0,0.0
YKL043W,0.0,0.0,0.0,0.0,2,0,0.0
YBR085W,1.0,0.24545454545454548,0.0,0.0,2,0,1.2454545454545456
YDL143W,0.3333333333333333,1.5266233766233768,3.0,3.0,6,1,2.5266233766233768
YBR087W,0.1,0.3055555555555556,2.0,2.303571428571429,5,1,1.3055555555555556
YBR088C,0.0,0.0,0.0,0.0,3,1,0.0
YDR328C,0.07368421052631578,1.439234449760765,10.166666666666666,12.16029411764706,20,1,2.439234449760765
YER173W,0.27485380116959063,2.5273134977858933,145.83333333333331,117.7142857142857,19,0,3.5273134977858933
YJR068W,0.3,0.7254901960784313,4.0,3.4178571428571427,5,1,1.7254901960784315
YLR390W,0.0,0.0,0.0,0.0,2,0,0.0
YJR043C,0.22402159244264508,7.3796381851397825,422.1666666666667,169.82084500466854,39,0,8.379638185139783
YOR217W,0.3333333333333333,0.3055555555555556,2.0,2.128571428571429,3,1,1.3055555555555556
YBR090C,0.0,0.0,0.0,0.0,1,0,0.0
YBR091C,0.19047619047619047,1.3333333333333333,4.0,7.0,7,1,2.333333333333333
YDL217C,0.26666666666666666,1.5333333333333332,4.0,7.6,6,1,2.533333333333333
YEL020W-A,1.0,0.41666666666666663,2.0,2.0,2,1,1.4166666666666665
YHR005C-A,0.4,1.5499999999999998,4.0,6.199999999999999,5,1,2.55
YOR297C,0.26666666666666666,1.5333333333333334,4.0,5.425000000000001,6,1,2.533333333333333
YOR334W,0.0,0.0,0.0,0.0,3,0,0.0
YBR093C,0.0,0.0,0.0,0.0,4,0,0.0
YKR106W,0.0,0.0,0.0,0.0,1,0,0.0
YML077W,0.3088235294117647,4.820039682539683,28.958333333333332,55.1,17,1,5.820039682539683
YBR094W,0.06324110671936758,1.0521922316824803,66.83333333333334,10.198809523809524,23,0,2.05219223168248
YBR194W,0.0,0.0,0.0,0.0,5,0,0.0
YCR086W,0.07586206896551724,0.9691869114599146,21.0,32.99523809523809,30,0,1.9691869114599148
YDL162C,0.0,0.0,0.0,0.0,6,0,0.0
YDR363W,0.054078014184397165,2.560078629360146,154.31666666666666,64.8,48,0,3.560078629360146
YER019W,0.2222222222222222,0.22773418264943263,13.0,10.292857142857144,10,0,1.2277341826494326
YER041W,0.0,0.0,0.0,0.0,1,0,0.0
YLR234W,0.31620553359683795,4.019392839373574,0.0,77.58658008658008,23,0,5.019392839373574
YLR373C,0.013289036544850499,0.4707677514770242,11.277777777777779,40.83333333333333,43,0,1.470767751477024
YML028W,0.2,0.0864787036309851,0.0,0.0,6,0,1.086478703630985
YMR038C,0.32051282051282054,1.0469176711516388,28.72222222222222,70.28571428571429,13,0,2.046917671151639
YMR190C,0.20075757575757575,5.357477337589515,109.82222222222221,110.90243367743368,33,0,6.357477337589515
YNL153C,0.11215502055196712,14.201299518595862,0.0,1283.6678571428572,131,0,15.201299518595862
YNL297C,0.19047619047619047,0.13496529022418371,0.0,3.74512987012987,7,0,1.1349652902241838
YOR001W,0.0,0.0,0.0,0.0,3,0,0.0
YOR144C,0.22638146167557932,6.38440307377506,233.41666666666666,188.69047619047612,34,0,7.38440307377506
YPL024W,0.2967032967032967,1.8068454903874833,38.416666666666664,15.333333333333334,14,0,2.8068454903874835
YBR097W,0.0,0.0,0.0,0.0,2,0,0.0
YBR288C,0.03333333333333333,0.4102218225419664,9.833333333333332,13.75,16,0,1.4102218225419665
YLR240W,0.3333333333333333,0.325,0.0,0.8,3,1,1.325
YBR098W,0.34285714285714286,2.5782260008889057,119.5,16.304761904761904,15,0,3.5782260008889057
YDR369C,0.4666666666666667,1.3197990577553718,0.0,19.61904761904762,10,0,2.3197990577553718
YKL113C,0.14361702127659576,6.332495829042847,130.38888888888889,182.6426129426129,48,0,7.332495829042847
YLR235C,0.27450980392156865,2.3222751419860086,0.0,15.298160173160174,18,0,3.3222751419860086
YBR101C,0.0,0.0,0.0,0.0,12,0,0.0
YBR014C,0.0,0.0,0.0,0.0,4,0,0.0
YHL021C,0.0,0.0,0.0,0.0,3,0,0.0
YJL117W,0.0,0.0,0.0,0.0,5,0,0.0
YKL171W,0.0,0.0,0.0,0.0,1,0,0.0
YLL062C,0.0,0.0,0.0,0.0,2,0,0.0
YLR074C,0.0,0.0,0.0,0.0,2,0,0.0
YLR194C,0.0,0.0,0.0,0.0,1,0,0.0
YMR092C,0.1,0.17857142857142855,2.0,2.0296052631578947,5,0,1.1785714285714286
YMR173W,0.0,0.0,0.0,0.0,3,0,0.0
YOL011W,0.0,0.0,0.0,0.0,3,0,0.0
YPL136W,0.0,0.0,0.0,0.0,2,0,0.0
YBR102C,0.3333333333333333,0.6428571428571428,0.0,3.4166666666666665,4,1,1.6428571428571428
YLR166C,0.16666666666666666,1.8347457627118644,0.0,14.666666666666668,13,1,2.834745762711864
YDR227W,0.06666666666666667,0.325,4.5,0.0,6,0,0.5301282051282051
YGL023C,0.3333333333333333,0.17261904761904762,1.0,0.0,3,0,1.1726190476190477
YGL236C,0.047619047619047616,0.17261904761904762,2.0,0.0,7,1,0.44848111658456485
YIL112W,0.16666666666666666,0.07464607464607464,0.0,0.0,4,0,1.0746460746460746
YJR141W,0.0,0.0,0.0,0.0,5,1,0.0
YMR061W,0.25,1.6083333333333332,7.5,2.5,9,1,2.6083333333333334
YOR319W,0.047619047619047616,0.18627450980392157,4.5,2.5,7,1,1.1862745098039216
YBR107C,0.7032967032967034,2.0600874058287166,81.83333333333334,98.16666666666669,14,0,3.0600874058287166
YPL018W,0.4505928853754941,4.6306855538800376,116.33333333333334,83.38803418803418,23,0,5.6306855538800376
YBR108W,0.47619047619047616,0.20916874175922134,2.0,7.058333333333334,7,0,1.2091687417592214
YCR009C,0.14536340852130325,6.8544545832793435,796.0,211.37608225108224,57,0,7.8544545832793435
YGR136W,0.047619047619047616,0.1736111111111111,0.0,8.0,7,0,1.1736111111111112
YBR109C,0.022222222222222223,0.031441906165561286,0.0,0.8181818181818182,10,1,1.0314419061655613
YCR065W,0.15555555555555556,0.39544166976017764,14.25,12.166666666666666,10,0,1.3954416697601777
YDR356W,0.16666666666666666,0.4,1.5,0.8181818181818182,4,1,1.4
YFR014C,0.0,0.0,0.0,0.0,1,0,0.0
YGL043W,0.0,0.0,0.0,0.0,5,0,0.0
YLR433C,0.0,0.0,0.0,0.0,7,0,0.0
YML057W,0.0,0.0,0.0,0.0,5,0,0.0
YMR109W,0.25,3.3027589659914396,144.0,37.66464646464647,25,0,4.30275896599144
YOL016C,0.0,0.0,0.0,0.0,4,0,0.0
YBR110W,0.0,0.0,0.0,0.0,1,1,0.0
YBR112C,0.047619047619047616,0.2121212121212121,16.25,1.0,7,1,1.2121212121212122
YCR084C,0.0,0.0,0.0,0.0,3,0,0.0
YDL194W,0.0,0.0,0.0,0.0,10,0,0.0
YDR043C,1.0,0.2121212121212121,16.25,1.0,2,0,1.2121212121212122
YMR240C,0.0,0.0,0.0,0.0,8,1,0.0
YOR140W,0.03571428571428571,0.15655577299412915,4.5,0.4,8,0,1.1565557729941291
YBR113W,0.0,0.0,0.0,0.0,1,0,0.0
YDL043C,0.03162055335968379,0.6974747474747475,21.5,13.583333333333334,23,1,1.6974747474747476
YBR114W,0.1,0.012389719984656693,0.0,2.023809523809524,5,0,1.0123897199846568
YJR052W,0.0,0.0,0.0,0.0,2,0,0.0
YLR147C,0.008333333333333333,0.0644927536231884,0.0,4.714285714285714,16,1,1.0644927536231883
YBR117C,0.0,0.0,0.0,0.0,2,0,0.0
YLR249W,0.0,0.0,0.0,0.0,3,1,0.0
YBR119W,0.0,0.0,0.0,0.0,7,0,0.0
YDR110W,0.0,0.0,0.0,0.0,9,0,0.0
YLR223C,0.0,0.0,0.0,0.0,2,1,0.0
YLR449W,0.0,0.0,0.0,0.0,4,0,0.0
YNL227C,0.0,0.0,0.0,0.0,3,0,0.0
YBR123C,0.0,0.0,0.0,0.0,2,1,0.0
YGR047C,0.0,0.0,0.0,0.0,5,1,0.0
YOR110W,0.0,0.0,0.0,0.0,5,1,0.0
YBR125C,0.0,0.0,0.0,0.0,1,0,0.0
YBR126C,0.14285714285714285,0.8890845070422534,5.0,2.033333333333333,8,0,1.8890845070422535
YDL022W,0.0,0.0,0.0,0.0,1,0,0.0
YGL035C,0.0,0.0,0.0,0.0,4,0,0.0
YGL253W,0.47619047619047616,0.13617891754909825,0.0,4.744047619047619,7,0,1.1361789175490982
YML100W,1.0,1.5714285714285714,3.0,2.4,3,0,2.571428571428571
YMR261C,1.0,1.5714285714285714,3.0,1.6666666666666667,3,0,2.571428571428571
YBR127C,0.0,0.0,0.0,0.0,4,0,0.0
YBR128C,0.0,0.0,0.0,0.0,2,0,0.0
YPL120W,0.2,0.5894935146773093,0.0,2.5,6,0,1.5894935146773093
YBR130C,0.0,0.0,0.0,0.0,4,0,0.0
YBR131W,0.3333333333333333,0.2569444444444445,2.0,7.0,4,0,1.2569444444444444
YML001W,0.13333333333333333,0.2882399962383035,18.666666666666668,2.1832611832611835,6,0,1.2882399962383035
YBR133C,0.06666666666666667,0.1625,4.5,1.1,6,0,1.1625
YDL154W,0.0,0.0,0.0,0.0,7,0,0.0
YER087W,0.0,0.0,0.0,0.0,2,0,0.0
YKL101W,0.25,0.21049136053122341,2.0,31.23611111111111,8,1,1.2104913605312233
YPL016W,0.1282051282051282,1.1431029037369056,1.9999999999999998,8.83157894736842,13,1,2.1431029037369056
YBR134W,0.0,0.0,0.0,0.0,1,0,0.0
YBR252W,0.0,0.0,0.0,0.0,4,1,0.0
YDL155W,0.20512820512820512,0.33600023794660866,0.0,24.52380952380952,13,1,1.3360002379466087
YDR078C,0.1,0.41666666666666663,2.0,2.5,5,0,1.4166666666666665
YGR108W,0.16666666666666666,0.1468253968253968,0.0,7.699999999999999,4,0,1.1468253968253967
YLR210W,0.275,1.586222594656907,0.0,94.91666666666669,16,0,2.586222594656907
YPR119W,0.09956709956709957,0.9324534869601013,0.0,76.68831168831169,22,0,1.9324534869601013
YDR499W,0.3333333333333333,0.8333333333333333,1.5,4.25,3,1,1.8333333333333333
YGR180C,0.0,0.0,0.0,0.0,5,0,0.0
YBR138C,0.0,0.0,0.0,0.0,1,0,0.0
YIL046W,0.06060606060606061,0.5140293916609706,7.416666666666667,2.5955882352941178,12,1,1.5140293916609706
YBR139W,0.0,0.0,0.0,0.0,1,0,0.0
YOR381W,0.0,0.0,0.0,0.0,2,0,0.0
YBR195C,0.047619047619047616,0.03673245614035087,1.0,0.0,7,0,1.0367324561403508
YBR141C,0.0,0.0,0.0,0.0,3,0,0.0
YDR372C,0.06666666666666667,0.20719424460431657,0.0,2.207792207792208,6,0,1.2071942446043167
YGL091C,0.0,0.0,0.0,0.0,1,1,0.0
YBR143C,0.16666666666666666,0.3611111111111111,4.5,0.0,4,1,0.8226495726495726
YDR172W,0.1,0.3611111111111111,4.5,0.0,5,1,0.638034188034188
YMR080C,0.044444444444444446,0.35460992907801414,3.25,0.0,10,0,0.4799432624113475
YBR146W,0.0,0.0,0.0,0.0,1,0,0.0
YIL070C,0.0,0.0,0.0,0.0,2,0,0.0
YBR149W,0.0,0.0,0.0,0.0,2,0,0.0
YDL211C,0.0,0.0,0.0,0.0,1,0,0.0
YNL128W,0.0,0.0,0.0,0.0,1,0,0.0
YBR152W,0.0,0.0,0.0,0.0,2,1,0.0
YGR075C,0.0,0.0,0.0,0.0,2,1,0.0
YBR154C,0.0,0.0,0.0,0.0,5,1,0.0
YFL023W,0.0,0.0,0.0,0.0,6,1,0.0
YOR116C,0.0,0.0,0.0,0.0,4,1,0.0
YBR155W,0.06666666666666667,0.2222222222222222,4.5,4.2,6,1,1.2222222222222223
YDR463W,0.0,0.0,0.0,0.0,1,0,0.0
YJR032W,0.24358974358974358,0.45758967878707774,0.0,14.20508658008658,13,0,1.4575896787870777
YMR186W,0.1111111111111111,0.9552631578947368,3.25,14.207142857142856,10,0,1.9552631578947368
YBR156C,0.0,0.0,0.0,0.0,1,0,0.0
YPL209C,0.3333333333333333,0.06333333333333334,1.4583333333333333,0.0,3,1,1.0633333333333332
YBR158W,0.0,0.0,0.0,0.0,1,1,0.0
YDR111C,0.0,0.0,0.0,0.0,1,0,0.0
YDL020C,0.16483516483516483,0.7672087032018418,2.0,31.633333333333333,14,0,1.7672087032018418
YDR168W,0.0,0.0,0.0,0.0,2,1,0.0
YFL029C,0.1,0.08333333333333333,0.0,11.0,5,1,1.0833333333333333
YFR052W,0.14285714285714285,0.5240592740592741,0.0,17.799999999999997,7,1,1.5240592740592742
YGL073W,0.0,0.0,0.0,0.0,1,1,0.0
YGR109C,0.0,0.0,0.0,0.0,1,0,0.0
YGR274C,0.4,0.9458952811893989,9.0,8.644117647058824,5,1,1.945895281189399
YJL194W,0.26666666666666666,0.8075396825396826,6.75,3.5853174603174605,6,1,1.8075396825396826
YKL048C,0.3202614379084967,1.2930788225142988,0.0,73.46611721611721,18,0,2.293078822514299
YKL145W,0.0,0.0,0.0,0.0,2,1,0.0
YMR273C,0.2857142857142857,1.1390977443609023,13.166666666666668,14.703787878787878,8,0,2.1390977443609023
YOR142W,0.0,0.0,0.0,0.0,1,0,0.0
YPR120C,0.23809523809523808,0.332977303070761,0.0,16.45,7,1,1.332977303070761
YBR162C,0.0,0.0,0.0,0.0,6,0,0.0
YBL095W,0.0,0.0,0.0,0.0,2,0,0.0
YBR192W,0.0,0.0,0.0,0.0,3,1,0.0
YGR249W,0.0,0.0,0.0,0.0,11,0,0.0
YNL217W,0.0,0.0,0.0,0.0,1,0,0.0
YOL028C,0.0,0.0,0.0,0.0,1,0,0.0
YPR155C,0.0,0.0,0.0,0.0,2,0,0.0
YBR162W-A,0.0,0.0,0.0,0.0,3,0,0.0
YIL027C,0.0,0.0,0.0,0.0,1,0,0.0
YML108W,0.0,0.0,0.0,0.0,3,0,0.0
YBR164C,0.08325624421831637,3.0001815114078205,0.0,109.5725871350871,47,0,4.0001815114078205
YCR044C,0.14102564102564102,0.3521779443662416,5.666666666666667,7.944805194805195,13,0,1.3521779443662416
YDL077C,0.2857142857142857,0.48279213823482625,17.666666666666664,6.052822177822177,7,0,1.4827921382348261
YDL100C,0.005291005291005291,0.057971775546874466,0.0,0.9375,28,0,1.0579717755468745
YDL192W,0.07272727272727272,0.6838815789473685,59.03333333333334,29.0,11,0,1.6838815789473685
YDR027C,0.1,0.41666666666666663,1.8958333333333333,0.0,5,0,0.6566666666666667
YDR108W,0.35,4.527801554430683,0.0,29.77341269841269,16,0,5.527801554430683
YDR136C,0.14285714285714285,0.208409485753709,2.0,7.725,8,0,1.2084094857537089
YDR137W,0.14285714285714285,0.1558464417848071,13.5,6.305555555555555,8,0,1.155846441784807
YDR162C,0.08412698412698413,1.7875174711859123,171.91666666666669,45.12520535020535,36,0,2.7875174711859123
YDR202C,0.6666666666666666,0.057971775546874466,0.0,5.0,3,0,1.0579717755468745
YDR203W,0.09523809523809523,0.057971775546874466,0.0,0.0,7,0,1.0579717755468745
YER083C,0.08791208791208792,0.3873023258172905,6.944444444444445,11.471825396825396,14,0,1.3873023258172905
YER122C,0.25,0.24207250447864814,61.0,15.75378787878788,9,0,1.242072504478648
YGL005C,0.42857142857142855,0.48987192942197444,28.25,44.66666666666666,8,0,1.4898719294219744
YHR012W,0.2857142857142857,1.1061138134563702,0.0,28.200000000000003,15,0,2.1061138134563704
YJL154C,0.25274725274725274,1.7901893219727918,64.33333333333334,11.528138528138529,14,0,2.790189321972792
YJR033C,0.3333333333333333,0.057971775546874466,0.0,0.0,4,0,1.0579717755468745
YKL119C,0.3333333333333333,0.5115697310819262,0.0,3.8,4,0,1.5115697310819263
YKR001C,0.4,0.4975925942866365,8.5,8.025396825396825,6,0,1.4975925942866364
YLR242C,0.1,0.5,1.3333333333333333,2.05,5,0,1.5
YLR261C,0.10714285714285714,0.16076342789778159,0.0,5.713888888888889,8,0,1.1607634278977816
YLR262C,0.016341212744090443,2.28776978417266,199.11111111111114,236.21515151515143,140,0,3.28776978417266
YLR447C,0.004207573632538569,0.331995465284966,11.125,16.44206349206349,93,0,1.331995465284966
YML071C,0.4642857142857143,0.5448572666653763,38.5,46.66666666666666,8,0,1.5448572666653764
YMR054W,0.2,0.057971775546874466,0.0,2.142857142857143,5,0,1.0579717755468745
YMR123W,0.13333333333333333,0.057971775546874466,0.0,7.5,6,0,1.0579717755468745
YNL041C,0.13333333333333333,0.5382637491840294,38.91666666666667,41.41666666666666,15,0,1.5382637491840294
YNL043C,0.0,0.0,0.0,0.0,1,0,0.0
YNL044W,0.07272727272727272,0.401643921331388,9.791666666666668,8.6,11,1,1.401643921331388
YNL051W,0.5714285714285714,0.48987192942197444,28.25,35.16666666666667,7,0,1.4898719294219744
YNL238W,0.26666666666666666,0.31415655889342137,2.25,2.063492063492064,6,0,1.3141565588934214
YNL296W,0.5,0.15779550647199203,0.0,10.335497835497836,5,0,1.157795506471992
YOR068C,0.19047619047619047,0.13496529022418371,8.416666666666666,3.74512987012987,7,0,1.1349652902241838
YOR069W,0.2727272727272727,1.3519318219604786,24.958333333333336,12.0,11,0,2.351931821960479
YOR070C,0.10887096774193548,2.65071156840793,202.16666666666666,140.66666666666669,32,0,3.65071156840793
YOR132W,0.4444444444444444,1.3481918910053576,18.833333333333336,8.863636363636363,9,0,2.3481918910053574
YBR165W,0.0,0.0,0.0,0.0,1,0,0.0
YDR054C,0.1323529411764706,2.1907894736842106,20.0,21.97063492063492,17,1,3.1907894736842106
YBR167C,0.0,0.0,0.0,0.0,2,1,0.0
YHR062C,0.0,0.0,0.0,0.0,2,1,0.0
YBR170C,0.0,0.0,0.0,0.0,5,0,0.0
YDL126C,0.0,0.0,0.0,0.0,3,1,0.0
YDR259C,0.03260869565217391,0.4673043655703698,39.33333333333333,32.2,24,0,1.46730436557037
YGR048W,0.047619047619047616,0.25,0.0,0.4545454545454545,7,1,1.25
YOR254C,0.0,0.0,0.0,0.0,4,1,0.0
YCL057W,0.0,0.0,0.0,0.0,1,0,0.0
YBR172C,0.06666666666666667,0.18382352941176472,0.0,0.0,6,0,0.5464901960784314
YIL004C,0.10714285714285714,0.4939772145417306,5.944444444444444,4.433333333333334,8,1,1.4939772145417307
YKL074C,0.1388888888888889,0.8774509803921569,0.0,0.0,9,0,1.035737758790667
YLR116W,0.032679738562091505,0.5882352941176471,0.0,0.0,18,1,0.6437908496732027
YPL085W,0.2,0.65,4.895833333333333,0.0,5,1,0.9576923076923077
YHR177W,0.0,0.0,0.0,0.0,3,0,0.0
YIL160C,0.0,0.0,0.0,0.0,2,0,0.0
YOR047C,0.0064516129032258064,0.2,0.6666666666666666,17.791666666666668,31,0,1.2
YBR178W,0.0,0.0,0.0,0.0,1,0,0.0
YHR122W,0.0,0.0,0.0,0.0,4,1,0.0
YBR182C,0.0,0.0,0.0,0.0,1,0,0.0
YPL089C,0.19047619047619047,0.11920112291318197,16.25,9.4,7,0,1.119201122913182
YBR184W,0.0,0.0,0.0,0.0,2,0,0.0
YNL225C,0.0,0.0,0.0,0.0,1,1,0.0
YBR185C,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6,3,0,1.6666666666666665
YER017C,0.3333333333333333,0.6666666666666666,2.9166666666666665,2.225,3,0,1.6666666666666665
YBR186W,0.0,0.0,0.0,0.0,4,0,0.0
YDR285W,0.0,0.0,0.0,0.0,3,0,0.0
YBR187W,0.0,0.0,0.0,0.0,3,0,0.0
YNR032W,0.0,0.0,0.0,0.0,7,0,0.0
YBR188C,0.0,0.0,0.0,0.0,5,0,0.0
YLL036C,0.0,0.0,0.0,0.0,2,1,0.0
YLR117C,0.0,0.0,0.0,0.0,5,1,0.0
YBR190W,0.0,0.0,0.0,0.0,1,1,0.0
YER078C,0.0,0.0,0.0,0.0,4,0,0.0
YBR193C,0.1978021978021978,2.1063299761591985,11.5,20.61547619047619,14,1,3.1063299761591985
YDL005C,0.6666666666666666,2.8353296703296706,6.0,17.135714285714286,7,0,3.8353296703296706
YER022W,0.0057425742574257425,0.5800000000000002,41.5,33.62301587301587,101,1,1.58
YGL025C,0.5,2.8353296703296706,6.0,16.746825396825397,8,0,3.8353296703296706
YGR104C,0.0,0.0,0.0,0.0,3,0,0.0
YIL021W,0.35714285714285715,2.3505494505494506,5.0,12.328571428571427,8,1,3.3505494505494506
YOL135C,0.5277777777777778,3.2628205128205128,8.0,31.8,9,1,4.262820512820513
YOR174W,0.38181818181818183,3.088461538461539,9.0,28.566666666666663,11,1,4.088461538461539
YPR152C,0.0,0.0,0.0,0.0,3,0,0.0
YPR018W,0.1,0.028953637529778267,0.0,1.3333333333333333,5,0,1.0289536375297783
YBR196C,0.0,0.0,0.0,0.0,2,1,0.0
YDL215C,0.0,0.0,0.0,0.0,3,0,0.0
YGL229C,0.01818181818181818,0.10775193798449613,0.0,3.333333333333333,11,0,1.1077519379844962
YHR137W,0.0,0.0,0.0,0.0,2,0,0.0
YML061C,0.0,0.0,0.0,0.0,3,0,0.0
YCR038C,0.06666666666666667,0.27692307692307694,12.6,7.5,6,0,1.2769230769230768
YDL178W,1.0,0.06601731601731602,2.0,2.796052631578948,2,0,1.066017316017316
YEL043W,0.15555555555555556,0.643151698598651,0.0,11.55275974025974,10,0,1.643151698598651
YGR134W,0.0,0.0,0.0,0.0,2,0,0.0
YHR129C,0.2235294117647059,4.549898407804203,181.5,179.71666666666667,35,0,5.549898407804203
YBR202W,0.5,1.3541666666666665,4.25,0.0,4,1,1.7233974358974358
YEL032W,1.0,1.3541666666666665,8.0,0.0,3,1,2.092628205128205
YLR274W,0.5,1.3541666666666665,4.25,0.0,4,1,1.7233974358974358
YBR203W,0.0,0.0,0.0,0.0,1,0,0.0
YKL006C-A,0.3,0.8040404040404041,8.666666666666666,2.0,5,1,1.804040404040404
YFL038C,0.05,0.7058053557154276,4.583333333333333,12.477200577200575,16,1,1.7058053557154276
YHR105W,0.0,0.0,0.0,0.0,5,0,0.0
YBR207W,0.0,0.0,0.0,0.0,2,0,0.0
YBR211C,0.0,0.0,0.0,0.0,5,1,0.0
YDR394W,0.047619047619047616,0.3333333333333333,0.0,0.875,7,1,1.3333333333333333
YBR213W,0.0,0.0,0.0,0.0,1,0,0.0
YMR206W,0.0,0.0,0.0,0.0,3,0,0.0
YBR216C,0.6666666666666666,0.2821705426356589,13.333333333333332,35.0,3,0,1.2821705426356589
YML007W,0.14285714285714285,0.24789809681522548,10.972222222222221,11.375,7,0,1.2478980968152256
YMR159C,0.03636363636363636,0.23110209601081813,6.0,4.352564102564102,11,0,1.231102096010818
YPL149W,0.3333333333333333,0.5,5.0,3.5025641025641026,4,0,1.5
YBR218C,0.0,0.0,0.0,0.0,2,0,0.0
YER065C,0.0,0.0,0.0,0.0,3,0,0.0
YNL117W,0.0,0.0,0.0,0.0,3,0,0.0
YBR221C,0.0,0.0,0.0,0.0,5,0,0.0
YBR223C,0.0,0.0,0.0,0.0,1,0,0.0
YBR228W,0.5,0.438386524822695,17.333333333333336,6.0,4,0,1.438386524822695
YLR135W,0.14285714285714285,0.438386524822695,10.916666666666666,3.2555555555555555,7,0,1.438386524822695
YBR229C,0.08088235294117647,0.869937646350756,38.05,21.33333333333333,17,0,1.869937646350756
YDR389W,0.1111111111111111,0.45202456227300947,9.0,2.1666666666666665,9,1,1.4520245622730095
YGR157W,0.1,0.09475806451612903,1.0,2.5,5,0,1.094758064516129
YHR101C,1.0,0.3125,0.0,0.0,2,1,1.3125
YHR108W,1.0,0.0769927536231884,0.0,3.857142857142857,2,0,1.0769927536231885
YMR200W,0.3,0.6625,13.1,0.0,5,1,1.1153301886792453
YNL322C,0.11100832562442182,4.570169596038994,0.0,133.1435064935065,47,0,5.570169596038994
YBR230C,0.0,0.0,0.0,0.0,2,0,0.0
YBR233W,0.0,0.0,0.0,0.0,2,0,0.0
YBR234C,0.14750290360046459,4.67144123519191,294.41666666666663,215.71666666666664,42,1,5.67144123519191
YBL062W,0.3333333333333333,0.14449547283777797,0.0,4.2727272727272725,6,0,1.1444954728377779
YDR310C,0.3333333333333333,0.7220245357197603,47.333333333333336,40.63690476190476,13,0,1.7220245357197603
YEL003W,0.1054823039555864,13.457628463590394,1656.1166666666666,942.3134657009656,132,0,14.457628463590394
YER149C,0.1111111111111111,0.7565447534348192,0.0,30.361471861471863,18,0,1.7565447534348193
YHL027W,0.0,0.0,0.0,0.0,5,0,0.0
YHR142W,0.13012477718360071,2.9405109728099696,232.66666666666663,108.0857142857143,34,0,3.9405109728099696
YJL014W,0.5333333333333333,1.6898630693454748,15.0,12.75,6,1,2.689863069345475
YJL099W,0.10846560846560846,1.7602091518148566,79.06666666666666,165.33333333333337,28,0,2.7602091518148564
YJL183W,0.32051282051282054,0.8584393927809539,45.4,52.41666666666667,13,0,1.858439392780954
