protein,CC,ECC,SL_Nb,GO_Nb,degree,essential,MEM_FET
YEL015W,0.1,1.275693966613026,48.666666666666664,16.218170426065164,21,0,2.275693966613026
YER025W,0.4666666666666667,4.969299681301634,0.0,48.88744588744588,15,1,5.969299681301634
YER112W,0.2571428571428571,17.904830917874396,194.29166666666669,441.8880952380953,70,1,18.904830917874396
YER146W,0.04433497536945813,1.0924084636879556,65.5,16.308621933621936,29,1,2.0924084636879554
YFL017WA,0.26666666666666666,0.5603174603174603,0.0,0.0,6,0,1.0362381402041458
YGL173C,0.2857142857142857,0.4421640779764349,7.0,3.850877192982456,8,0,1.4421640779764349
YGL185C,0.0,0.0,0.0,0.0,4,0,0.0
YGR077C,0.0,0.0,0.0,0.0,2,0,0.0
YIL048W,0.3333333333333333,0.05793650793650794,1.5,0.0,3,1,1.057936507936508
YIL066C,0.26666666666666666,1.45,15.5,21.91111111111111,6,0,2.45
YIL132C,0.03571428571428571,0.027864312911041883,2.25,2.166666666666667,8,0,1.0278643129110419
YLR039C,0.0,0.0,0.0,0.0,1,0,0.0
YLR120C,0.0,0.0,0.0,0.0,1,0,0.0
YLR126C,0.0,0.0,0.0,0.0,1,0,0.0
YLR128W,0.0,0.0,0.0,0.0,4,0,0.0
YMR066W,0.0,0.0,0.0,0.0,1,0,0.0
YMR207C,0.0,0.0,0.0,0.0,1,0,0.0
YMR237W,0.0,0.0,0.0,0.0,1,0,0.0
YNL147W,0.24444444444444444,1.0984385783298827,12.916666666666666,4.904761904761905,10,1,2.0984385783298825
YNL264C,0.0,0.0,0.0,0.0,1,0,0.0
YNL287W,0.3235294117647059,5.201739766081872,19.166666666666668,48.36904761904761,17,1,6.201739766081872
YOL102C,0.0,0.0,0.0,2.0,2,1,1.0
YOL149W,0.25833333333333336,1.8713161298553262,54.416666666666664,28.20952380952381,16,1,2.8713161298553262
YOL163W,0.0,0.0,0.0,0.0,1,0,0.0
YOR017W,0.16666666666666666,0.04943181818181818,2.0,0.0,4,0,1.049431818181818
YOR043W,0.0,0.0,0.0,2.727272727272727,6,0,1.0
YOR191W,0.0,0.0,0.0,0.0,5,0,0.0
YPL115C,0.07142857142857142,0.27729885057471265,0.0,12.925,8,1,1.2772988505747127
YPL119C,0.0,0.0,0.0,0.0,1,0,0.0
YPL213W,0.3333333333333333,0.22222222222222224,0.0,0.0,3,1,1.2222222222222223
YPL249CA,0.8651162790697674,74.25719687735086,0.0,19.066666666666663,86,0,74.51396211315904
YPR032W,0.0,0.0,0.0,0.0,5,0,0.0
YPR184W,0.06666666666666667,0.05793650793650794,2.25,0.0,6,0,1.057936507936508
YBL027W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YBL087C,0.952122854561879,77.6941076417918,0.0,19.066666666666663,82,0,77.93951449754171
YBL092W,0.9515206263173743,77.65072469498206,146.0,291.9999999999999,82,1,78.65072469498206
YBR031W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YBR084CA,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YBR191W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YDL075W,0.9527250828063836,77.72254144083249,146.5,19.066666666666663,82,0,77.96785851761878
YDL081C,0.8452285485164395,73.41293527861737,164.0,181.7666666666665,87,0,74.41293527861737
YDL082W,1.0,78.93128025053755,146.0,19.066666666666663,80,0,79.17284058765799
YDL130W,0.754897276636407,69.44111323459153,146.0,19.066666666666663,92,0,69.71568640570781
YDL133CA,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YDL136W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YDL184C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YDL191W,1.0,78.93128025053755,146.0,19.066666666666663,80,0,79.17284058765799
YDR012W,0.9756172839506173,78.44161367036105,74.0,19.066666666666663,81,0,78.68468193189365
YDR382W,0.7447405329593267,69.22971014492755,223.83333333333334,209.7666666666664,93,0,70.22971014492755
YDR418W,0.9756172839506173,78.44362592954984,0.0,19.066666666666663,81,0,78.6866879558232
YDR471W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YDR500C,0.9762345679012345,78.46605995935089,146.0,19.066666666666663,81,0,78.7090524923842
YEL054C,0.9518217404396266,77.67541605300674,146.0,19.066666666666663,82,0,77.92088196275681
YER056CA,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YER117W,0.975925925925926,78.46216319734724,147.0,19.066666666666663,81,0,78.70516779841476
YFL034CA,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YFR031CA,0.9756172839506173,78.44214981575489,0.0,19.066666666666663,81,0,78.68521641593668
YFR032CA,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YGL030W,0.952122854561879,77.6941076417918,147.0,19.066666666666663,82,1,77.93951449754171
YGL031C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YGL076C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YGL103W,1.0,78.93128025053755,0.0,19.066666666666663,80,1,79.17284058765799
YGL135W,0.9297678518953865,76.86401382482347,0.0,19.066666666666663,83,0,77.11207095478446
YGL147C,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YGR034W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YGR085C,0.9524239686841313,77.72291155380154,78.0,225.41666666666663,82,0,78.72291155380154
YGR148C,0.9756172839506173,78.43760240211856,158.5,21.1,81,0,78.70660603499132
YHL001W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YHL033C,0.9762345679012345,78.46605995935089,146.0,19.066666666666663,81,0,78.7090524923842
YHR010W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YHR141C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YIL018W,1.0,78.93128025053755,146.0,19.066666666666663,80,0,79.17284058765799
YIL052C,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YIL133C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YIL148W,1.0,78.93128025053755,74.0,19.066666666666663,80,0,79.17284058765799
YJL177W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YJL189W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YJR094WA,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YKL006W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YKL180W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,1,78.66191928694882
YKR094C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YLL045C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YLR029C,1.0,78.93128025053755,0.0,19.066666666666663,80,1,79.17284058765799
YLR061W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YLR075W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,1,78.66191928694882
YLR185W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YLR325C,0.9285924184543051,76.79435613129641,146.0,19.066666666666663,83,0,77.04263826591146
YLR340W,1.0,78.93128025053755,146.0,165.73333333333335,80,1,79.93128025053755
YLR344W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YLR406C,0.9756172839506173,78.44362592954984,146.5,19.066666666666663,81,0,78.6866879558232
YLR448W,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YML073C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YMR121C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YMR142C,0.9753086419753086,78.4187802505375,146.0,19.066666666666663,81,0,78.66191928694882
YMR194W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YMR242C,0.9753086419753086,78.4187802505375,0.0,19.066666666666663,81,0,78.66191928694882
YNL067W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YNL069C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YNL162W,1.0,78.93128025053755,0.0,19.066666666666663,80,1,79.17284058765799
YNL301C,0.9294739935351161,76.86263910513809,151.0,21.23333333333333,83,0,77.1388894860844
YOL039W,0.9753086419753086,78.4187802505375,146.0,219.91666666666663,81,0,79.4187802505375
YOL120C,1.0,78.93128025053755,0.0,19.066666666666663,80,1,79.17284058765799
YOL127W,0.9518217404396266,77.67541605300676,151.83333333333331,123.79999999999998,82,1,78.67541605300676
YOR063W,0.9518217404396266,77.67483507987676,146.0,19.066666666666663,82,1,77.92030282560238
YOR234C,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YOR312C,1.0,78.93128025053755,146.0,19.066666666666663,80,0,79.17284058765799
YPL079W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YPL131W,0.9515206263173743,77.65072469498206,74.0,167.73333333333332,82,1,78.65072469498206
YPL143W,1.0,78.93128025053755,0.0,19.066666666666663,80,1,79.17284058765799
YPL198W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YPL220W,1.0,78.93128025053755,146.0,19.066666666666663,80,0,79.17284058765799
YPR043W,1.0,78.93128025053755,0.0,19.066666666666663,80,0,79.17284058765799
YPR102C,0.9294739935351161,76.86639243305477,78.0,24.133333333333333,83,0,77.180357126459
YBL030C,0.1,0.25263157894736843,0.0,0.0,5,1,0.6484649122807018
YEL020WA,0.5333333333333333,2.188157894736842,0.0,2.0,6,0,3.1021687185492293
YER178W,0.15555555555555556,1.330409356725146,4.0,12.27777777777778,10,0,2.330409356725146
YGR082W,0.42424242424242425,5.090909090909091,6.0,19.542857142857144,12,1,6.090909090909091
YHR005CA,0.45263157894736844,9.021052631578948,0.0,37.898809523809526,20,0,10.021052631578948
YBL031W,0.0,0.0,0.0,0.0,1,0,0.0
YBL032W,0.1111111111111111,0.3426217551798047,0.6666666666666666,7.0,9,0,1.3426217551798048
YFR012W,0.0,0.0,0.0,0.0,1,0,0.0
YML105C,0.38095238095238093,2.6666666666666665,63.3,11.333333333333334,7,1,3.6666666666666665
YBL033C,0.0,0.0,0.0,0.0,2,0,0.0
YNL105W,0.0,0.0,0.0,0.0,2,0,0.0
YPR172W,0.0,0.0,0.0,0.0,5,0,0.0
YBL034C,0.0,0.0,0.0,0.0,3,1,0.0
YDR330W,0.0,0.0,0.0,0.0,1,0,0.0
YFL037W,0.06666666666666667,0.34285714285714286,4.5,0.3571428571428571,6,1,1.342857142857143
YBL035C,0.8571428571428571,3.9851676101676103,6.0,19.67142857142857,8,1,4.98516761016761
YBR087W,0.39705882352941174,6.209917153996101,51.0,68.95238095238096,17,1,7.209917153996101
YIR008C,0.6666666666666666,4.638351779799148,0.0,59.0,10,1,5.638351779799148
YKL045W,0.6666666666666666,4.638351779799148,0.0,24.904761904761905,10,1,5.638351779799148
YNL102W,0.3516483516483517,4.260422691343744,12.0,19.67142857142857,14,1,5.260422691343744
YNL290W,0.696969696969697,6.639571320492372,27.5,56.45,12,1,7.639571320492372
YOL094C,0.5604395604395604,6.923985979907032,47.0,67.30119047619048,14,1,7.923985979907032
YOR217W,0.5824175824175825,7.181071000149947,50.0,52.98571428571428,14,1,8.181071000149947
YBL037W,0.3333333333333333,0.8095238095238095,3.7777777777777777,0.8,4,0,1.7977591036414566
YBR288C,0.3333333333333333,0.8666666666666667,3.7777777777777777,1.25,4,0,1.8666666666666667
YGR261C,0.2857142857142857,1.8968253968253967,10.61111111111111,2.05,7,0,2.8968253968253967
YJR005W,0.10714285714285714,0.857142857142857,4.5,0.0,8,0,0.982142857142857
YBL038W,0.8307254623044097,31.175382974067187,50.41666666666668,165.41666666666663,38,0,32.17538297406719
YBR122C,0.7994310099573257,29.973530049926676,48.6388888888889,178.99999999999997,38,0,30.973530049926676
YBR268W,0.9354838709677419,24.738520674333497,0.0,50.16666666666667,31,0,25.738520674333497
YBR282W,0.8307254623044097,31.175382974067187,50.41666666666668,249.0,38,0,32.17538297406719
YCR003W,0.8770161290322581,24.641746480785116,27.0,59.083333333333336,32,0,25.641746480785116
YCR046C,0.729064039408867,17.106959692157062,44.527777777777786,134.0,29,0,18.106959692157062
YDL202W,0.8238636363636364,24.490536803365757,27.0,50.16666666666667,33,0,25.490536803365757
YDR115W,0.7102272727272727,20.928443477456636,46.41666666666668,153.99999999999997,33,0,21.928443477456636
YDR116C,0.7821969696969697,23.156947701026656,50.41666666666668,146.83333333333331,33,0,24.156947701026656
YDR237W,0.8873015873015873,30.672991383517708,49.41666666666668,179.33333333333331,36,0,31.672991383517708
YDR296W,0.9046153846153846,16.6684256292151,18.75,77.21111111111111,26,0,17.6684256292151
YDR322W,0.8483483483483484,30.634270707954922,50.41666666666668,134.61111111111111,37,0,31.634270707954922
YDR462W,0.8218623481781376,31.83171390013495,52.41666666666668,138.52777777777777,39,0,32.83171390013495
YGR033C,0.0,0.0,0.0,0.0,3,0,0.0
YGR076C,0.8768768768768769,31.676133724817927,50.41666666666668,249.0,37,0,32.67613372481793
YGR220C,0.8483483483483484,30.63348621901254,51.6388888888889,189.3333333333333,37,0,31.63348621901254
YHR147C,0.8307254623044097,31.175382974067187,50.41666666666668,165.41666666666663,38,0,32.17538297406719
YJL063C,0.7426829268292683,30.45,55.63888888888891,182.0,41,0,31.45
YJL096W,0.7754010695187166,24.26421104579,27.0,50.16666666666667,34,0,25.26421104579
YKL138C,0.8790322580645161,24.672186477095416,27.0,78.33333333333333,32,0,25.672186477095416
YKL167C,0.8591749644381224,32.24761097129519,51.41666666666668,185.3333333333333,38,0,33.24761097129519
YKL170W,0.8863636363636364,26.390158123052863,29.0,94.0,33,0,27.390158123052863
YKR006C,0.7634146341463415,31.299999999999997,55.416666666666686,270.0,41,0,32.3
YKR085C,0.8768768768768769,31.676133724817923,50.41666666666668,249.0,37,0,32.67613372481792
YLR312WA,0.9109848484848485,27.18610720025194,0.0,67.08333333333334,33,0,28.18610720025194
YML009C,0.9629629629629629,20.89037910814227,45.41666666666668,153.66666666666666,28,0,21.89037910814227
YML025C,0.8472906403940886,19.682932813195976,27.0,82.66666666666667,29,1,20.682932813195976
YMR024W,0.7682926829268293,31.499999999999993,53.41666666666668,140.8611111111111,41,0,32.49999999999999
YMR193W,0.7794871794871795,31.108333333333345,54.41666666666668,266.5,40,0,32.10833333333335
YMR225C,0.8663663663663663,31.302099062625373,32.0,75.75,37,0,32.30209906262537
YMR286W,0.9354838709677419,24.7385206743335,0.0,50.16666666666667,31,0,25.7385206743335
YNL005C,0.8065433854907539,30.2626490863333,49.6388888888889,181.66666666666663,38,0,31.2626490863333
YNL185C,0.8025641025641026,32.02948717948719,55.41666666666668,148.02777777777777,40,0,33.02948717948719
YNL252C,0.7487179487179487,29.880128205128212,50.41666666666668,249.0,40,0,30.880128205128212
YNL284C,0.8904761904761904,30.78418829471462,48.6388888888889,178.0,36,0,31.78418829471462
YOR150W,0.8307254623044097,31.17538297406719,50.41666666666668,154.08333333333334,38,0,32.17538297406719
YPL173W,0.9354838709677419,24.7385206743335,0.0,50.16666666666667,31,0,25.7385206743335
YPL183WA,0.8994708994708994,19.366840477695746,0.0,62.83333333333332,28,0,20.366840477695746
YPR100W,0.9166666666666666,14.304819339293024,39.86111111111112,112.76666666666668,24,0,15.304819339293024
YBL039C,0.0,0.0,0.0,0.0,6,0,0.0
YJL074C,0.0915032679738562,1.493606138107417,19.583333333333332,13.897222222222222,18,1,2.493606138107417
YJR103W,0.0,0.0,0.0,5.6,3,0,1.0
YKL104C,0.06842105263157895,1.0031768010244546,0.0,40.66666666666666,20,1,2.0031768010244546
YPL070W,0.05591397849462366,1.4124522536287247,35.33333333333333,76.30000000000001,31,0,2.4124522536287247
YBL041W,0.8141025641025641,30.250412950255164,106.58333333333334,473.0000000000001,40,1,31.250412950255164
YBR173C,0.8888888888888888,28.70601397455646,0.0,366.6666666666667,37,0,29.70601397455646
YCR073C,0.3333333333333333,0.05128205128205128,0.0,0.0,3,0,1.0512820512820513
YDL020C,0.9428571428571428,28.838509257051747,153.33333333333331,351.7666666666667,36,0,29.838509257051747
YDL147W,0.6424242424242425,28.556169087020155,0.0,557.0,45,1,29.556169087020155
YDR069C,0.7653846153846153,28.470974151970307,17.33333333333333,282.17619047619047,40,0,29.470974151970307
YDR394W,0.629951690821256,28.71126992168027,101.66666666666667,410.8940476190475,46,1,29.71126992168027
YDR427W,0.6067632850241546,27.669834522358652,0.0,445.5666666666666,46,1,28.669834522358652
YER012W,0.7537746806039489,30.31302048380508,123.83333333333334,451.4380952380952,42,1,31.31302048380508
YER094C,0.9294294294294294,30.093113541373413,80.66666666666667,406.80000000000007,37,1,31.093113541373413
YER105C,0.05555555555555555,0.13177933177933177,3.0,2.1142857142857143,9,0,1.1317793317793319
YFR004W,0.7054263565891473,29.461031666301334,0.0,306.54832251082246,43,1,30.461031666301334
YFR010W,0.9679802955665024,18.85889381840132,0.0,232.0166666666667,29,0,19.85889381840132
YFR050C,0.6357487922705314,28.940003021322486,122.33333333333334,416.1166666666667,46,1,29.940003021322486
YFR052W,0.5395918367346939,26.859373257499726,0.0,532.9666666666666,50,1,27.859373257499726
YGL011C,0.7456445993031359,29.98065566039415,134.25,496.4666666666666,42,1,30.98065566039415
YGL048C,0.5842198581560284,27.895270988304155,91.41666666666667,326.275992063492,48,1,28.895270988304155
YGR135W,0.865047233468286,30.904895566340635,81.66666666666667,310.1684523809524,39,0,31.904895566340635
YGR232W,0.8813813813813813,28.504309777024282,0.0,529.8333333333333,37,0,29.504309777024282
YGR253C,0.8164642375168691,28.979458562741293,106.08333333333334,385.9333333333334,39,1,29.979458562741293
YGR270W,0.9949579831932773,28.73299810154059,0.0,270.5166666666667,35,0,29.73299810154059
YHR027C,0.6987179487179487,25.932768843412315,0.0,251.95773809523808,40,1,26.932768843412315
YIL007C,0.10714285714285714,0.1538794538794539,0.0,42.333333333333336,8,0,1.153879453879454
YIL075C,0.8367071524966262,29.85732300514277,0.0,301.04880952380955,39,1,30.85732300514277
YJL001W,0.6818181818181818,29.28540748071508,127.83333333333334,446.2666666666667,44,1,30.28540748071508
YKL145W,0.6289855072463768,28.702463775108164,96.41666666666667,327.43209972394754,46,1,29.702463775108164
YML092C,0.435016835016835,23.821428254519827,135.70833333333331,431.6333333333335,55,1,24.821428254519827
YMR314W,0.6535353535353535,28.95380673688761,138.91666666666669,441.7,45,1,29.95380673688761
YOL038W,0.7021040974529347,29.17166913233649,111.58333333333333,363.1249999999999,43,1,30.17166913233649
YOR117W,0.6626262626262627,29.45715089818434,86.66666666666667,432.8523809523809,45,1,30.45715089818434
YOR157C,0.7154471544715447,28.6790456028833,117.70833333333333,407.83333333333337,42,1,29.6790456028833
YOR259C,0.6555555555555556,29.139837512481897,0.0,325.59444444444443,45,1,30.139837512481897
YOR261C,0.8705547652916074,29.649573559909363,0.0,741.1666666666667,38,1,30.649573559909363
YOR362C,0.6464646464646465,28.585279345258893,109.20833333333333,395.95238095238096,45,1,29.585279345258893
YPR103W,0.6202020202020202,27.44410519238262,130.33333333333331,416.4,45,1,28.44410519238262
YPR108W,0.9075391180654339,30.939665208221143,0.0,294.27559523809515,38,1,31.939665208221143
YBL042C,0.0,0.0,0.0,0.0,1,0,0.0
YBL043W,0.0,0.0,0.0,0.0,2,0,0.0
YBL101WA,0.0,0.0,0.0,0.0,4,0,0.0
YDR099W,0.005847953216374269,0.1111111111111111,0.0,1.4666666666666666,19,0,1.1111111111111112
YBL044W,0.0,0.0,0.0,0.0,2,0,0.0
YJL050W,0.16666666666666666,0.34509803921568627,4.0,0.0,4,1,0.8280525846702317
YJL159W,0.0,0.0,0.0,0.0,5,0,0.0
YBL045C,0.3333333333333333,4.826039140488412,15.0,21.080952380952382,15,0,5.826039140488412
YBR039W,0.43722943722943725,9.093525179856115,21.75,62.150000000000006,22,0,10.093525179856115
YDR529C,0.6222222222222222,5.866666666666666,6.0,20.666666666666668,10,0,6.866666666666666
YEL024W,0.7777777777777778,6.2555555555555555,6.0,20.666666666666668,9,0,7.2555555555555555
YFR033C,0.7777777777777778,6.2555555555555555,6.0,17.6,9,0,7.2555555555555555
YGR183C,1.0,6.3805555555555555,0.0,15.514285714285714,8,0,7.3805555555555555
YHR001WA,1.0,6.3805555555555555,0.0,15.514285714285714,8,0,7.3805555555555555
YIL125W,0.17777777777777778,1.3132756132756134,33.5,8.6,10,0,2.3132756132756134
YJL166W,0.6222222222222222,5.866666666666666,6.0,20.666666666666668,10,0,6.866666666666666
YKL085W,0.15151515151515152,1.4218428630193336,39.83333333333333,6.523809523809525,12,0,2.4218428630193336
YLR090W,0.16666666666666666,0.07813998082454458,4.5,0.0,4,0,1.0781399808245447
YOR065W,0.7777777777777778,6.2555555555555555,6.0,29.33333333333333,9,0,7.2555555555555555
YPL078C,0.6274509803921569,10.363169879841372,15.0,60.150000000000006,18,0,11.363169879841372
YPR160W,0.16363636363636364,1.346218487394958,0.0,13.333333333333334,11,0,2.346218487394958
YPR191W,0.509090909090909,5.4,6.0,16.409523809523808,11,0,6.4
YBL047C,0.0,0.0,0.0,0.0,3,0,0.0
YBL049W,0.3333333333333333,0.06223649869504116,0.0,51.0,3,0,1.0622364986950412
YGR172C,0.13071895424836602,2.078969558004628,35.22222222222222,47.95,18,1,3.078969558004628
YBR080C,0.3333333333333333,0.09999999999999999,2.0,2.05,3,1,1.1
YBR272C,0.0,0.0,0.0,0.0,5,0,0.0
YCR082W,0.06666666666666667,0.04433713784021071,0.0,10.5,6,0,1.0443371378402106
YDL133W,0.0,0.0,0.0,0.0,3,0,0.0
YDL173W,0.0,0.0,0.0,0.0,1,0,0.0
YDR160W,0.0,0.0,0.0,0.0,1,1,0.0
YDR189W,0.30303030303030304,2.61180337206653,47.083333333333336,19.17810245310245,12,1,3.61180337206653
YER101C,0.0,0.0,0.0,0.0,1,0,0.0
YIL084C,0.3333333333333333,2.001256913021619,21.0,15.495454545454544,10,0,3.001256913021619
YKL090W,0.0,0.0,0.0,0.0,3,0,0.0
YKL196C,0.2948717948717949,3.265359477124184,25.944444444444443,24.73762626262626,13,1,4.265359477124184
YLL009C,0.0,0.0,0.0,0.0,2,0,0.0
YLR026C,0.17543859649122806,3.1359231411862982,52.83333333333333,26.20952380952381,19,1,4.135923141186298
YLR093C,0.47619047619047616,1.6510737628384689,39.9,20.5,7,0,2.651073762838469
YLR117C,0.054945054945054944,0.647948717948718,14.0,2.017857142857143,14,1,1.647948717948718
YLR130C,0.0,0.0,0.0,0.0,1,0,0.0
YLR268W,0.24736842105263157,4.72360902255639,51.083333333333336,56.10515873015873,20,0,5.72360902255639
YLR273C,0.0,0.0,0.0,0.0,3,0,0.0
YNL204C,0.0,0.0,0.0,0.0,3,0,0.0
YOL018C,0.18181818181818182,1.5445887445887447,20.222222222222225,8.714141414141414,11,0,2.5445887445887445
YOL032W,0.0,0.0,0.0,0.0,1,0,0.0
YOL036W,0.0,0.0,0.0,0.0,4,0,0.0
YOL135C,0.14285714285714285,0.38248015674860775,4.0,16.0,7,1,1.3824801567486078
YOR106W,0.26666666666666666,2.0399626517273575,47.56666666666666,16.433333333333334,10,1,3.0399626517273575
YOR245C,0.0,0.0,0.0,0.0,4,0,0.0
YOR307C,0.0,0.0,0.0,0.0,2,0,0.0
YPL192C,0.0,0.0,0.0,0.0,4,0,0.0
YIL151C,0.0,0.0,0.0,0.0,3,0,0.0
YKR096W,0.0,0.0,0.0,0.0,1,0,0.0
YBL052C,0.0,0.0,0.0,0.0,5,0,0.0
YBR274W,0.0,0.0,0.0,0.0,12,0,0.0
YGL207W,0.14545454545454545,0.5851439640172034,5.25,12.64830917874396,11,1,1.5851439640172034
YNL258C,0.0,0.0,0.0,0.0,8,1,0.0
YOR064C,0.0,0.0,0.0,0.0,3,0,0.0
YPL129W,0.1603145795523291,9.189406835653598,344.66666666666663,1728.0,58,0,10.189406835653598
YBL053W,0.0,0.0,0.0,0.0,3,0,0.0
YEL069C,0.0,0.0,0.0,0.0,3,0,0.0
YPR165W,0.026143790849673203,0.3780085374345312,5.840000000000001,5.23076923076923,18,1,1.3780085374345312
YBL054W,0.0,0.0,0.0,0.0,1,0,0.0
YBL056W,0.0,0.0,0.0,0.0,2,0,0.0
YDR071C,0.0,0.0,0.0,0.0,3,0,0.0
YOR020C,0.1388888888888889,0.17842983203721458,30.666666666666664,32.83333333333333,9,1,1.1784298320372146
YBL058W,0.0,0.0,0.0,0.0,3,0,0.0
YLR044C,0.23636363636363636,2.2468296409472877,10.083333333333334,6.15,11,0,3.2468296409472877
YBL059W,0.0,0.0,0.0,0.0,2,0,0.0
YCR099C,0.0,0.0,0.0,0.0,7,0,0.0
YBL061C,0.0,0.0,0.0,0.0,4,0,0.0
YBR023C,0.0,0.0,0.0,0.0,1,0,0.0
YNL233W,0.0,0.0,0.0,0.0,3,0,0.0
YBL063W,0.0,0.0,0.0,0.0,1,0,0.0
YBL065W,0.0,0.0,0.0,0.0,1,0,0.0
YER022W,0.01463963963963964,1.6396396396396389,85.16666666666667,125.74279609279608,112,1,2.639639639639639
YGR117C,0.0,0.0,0.0,0.0,3,0,0.0
YNL210W,0.0,0.0,0.0,0.0,3,0,0.0
YBL067C,0.0,0.0,0.0,0.0,1,0,0.0
YBL068W,0.0,0.0,0.0,0.0,1,0,0.0
YOL061W,0.06666666666666667,0.4,2.0,2.0,6,0,1.4
YBL071C,0.0,0.0,0.0,0.0,2,0,0.0
YBL072C,0.8431693989071039,50.94945187662576,187.5,322.5,61,0,51.94945187662576
YBR048W,0.9328493647912885,53.362417516909986,0.0,54.327777777777776,58,0,54.362417516909986
YBR181C,1.0,54.44763054949146,0.0,54.327777777777776,56,0,55.44542930086954
YBR189W,1.0,54.44763054949146,0.0,54.327777777777776,56,0,55.44542930086954
YCR031C,1.0,54.44763054949146,0.0,54.327777777777776,56,0,55.44542930086954
YDL061C,0.9649122807017544,53.92977340663427,187.5,230.0,57,0,54.92977340663427
YDL083C,1.0,54.44763054949146,0.0,54.327777777777776,56,0,55.44542930086954
YDR025W,0.9328493647912885,53.362417516909986,0.0,54.327777777777776,58,0,54.362417516909986
YDR064W,1.0,54.44763054949146,0.0,54.327777777777776,56,1,55.44542930086954
YDR447C,1.0,54.44763054949146,0.0,54.327777777777776,56,0,55.44542930086954
YDR450W,0.9649122807017544,53.92977340663427,187.5,54.327777777777776,57,0,54.92977340663427
YDR459C,1.0,0.0339080459770115,0.0,0.75,2,0,1.0339080459770116
YER074W,1.0,54.44763054949146,0.0,54.327777777777776,56,0,55.44542930086954
YER102W,0.9018118059614261,52.578781703237944,0.0,62.18383838383838,59,0,53.578781703237944
YER131W,0.9018118059614261,52.57992138763303,205.0,61.4420634920635,59,0,53.57992138763303
YFL017C,0.027777777777777776,0.0339080459770115,0.0,1.5,9,1,1.0339080459770116
YGL123W,1.0,54.44763054949146,0.0,54.327777777777776,56,1,55.44542930086954
YGL189C,0.8711864406779661,51.72515809131499,196.0,191.74999999999983,60,1,52.72515809131499
YGR027C,1.0,54.44763054949146,0.0,54.327777777777776,56,0,55.44542930086954
YGR118W,0.9316394434361767,53.2922420783135,0.0,54.327777777777776,58,0,54.2922420783135
YGR214W,0.9316394434361767,53.2922420783135,187.5,54.327777777777776,58,0,54.2922420783135
YHL015W,0.9316394434361767,53.2922420783135,187.5,201.90000000000012,58,1,54.2922420783135
YHR021C,1.0,54.44763054949146,0.0,54.327777777777776,56,0,55.44542930086954
